city,latitude,longitude,number of attacks
Mezai,30.751389,67.806944,1
Sandwip,22.493713,91.501501,2
Meesalai,9.677798,80.196466,2
Welikanda,7.946435,81.247846,9
Srinagar,34.083658,74.797368,557
Alankerni,7.966667,81.466667,1
karachi,24.893379,67.028061,2309
Gujranwala,32.156489,74.187658,20
Kamoke,31.973947,74.222748,3
Kamoke,31.973947,74.222748,3
Valaichchenai,7.921328,81.52467,26
Aruwakalu,8.272958,79.842354,1
Karaithivu,9.733889,79.874167,2
Dhaka,23.811388,90.412106,486
Laxmipur,22.945403,90.834162,6
Moulvibazar,24.419107,91.753882,3
Laksam,23.238231,91.12313,4
Chittagong,22.354442,91.830239,135
Serunuware,8.324973,81.30074,7
Yala,6.279678,81.401428,127
Kharian,32.813311,73.884332,2
Meegaskapella,6.954722,81.488889,2
Quetta,30.182125,67.000517,625
Mullaitivu,9.267091,80.814248,27
Vinayagapuram,7.099307,81.852488,3
Dhaka,23.811388,90.412106,486
Kot Jemal,33.92513,73.786497,1
Thoppur,8.404581,81.312434,9
Welikanda district,7.945965,81.24913,3
Mazari Sharif,36.708832,67.110793,31
Tujar,34.377922,74.40102,1
Kotli,33.516424,73.898836,3
Meegaskapella,6.954722,81.488889,2
Bara,33.921926,71.462577,161
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Dimapur,25.906267,93.72759,35
Patakota,33.778175,76.576171,1
Anuradhapura district,8.345185,80.388133,11
Pesalai,9.086163,79.818989,6
Faisalabad,31.408822,73.083021,23
Srinagar,34.083658,74.797368,557
Gangewadiya,8.293284,79.838428,1
Dimapur,25.906267,93.72759,35
Ratantola,25.658333,84.911389,1
Srinagar,34.083658,74.797368,557
Kathmandu,27.718332,85.325337,104
Thoubal district,24.644924,93.99929,9
Srinagar,34.083658,74.797368,557
Lahore,31.554606,74.357158,192
Sargodha,32.082884,72.671445,11
Dehiwala,6.855948,79.862968,11
Lahore,31.554606,74.357158,192
Baramulla,34.205141,74.349494,27
Srinagar,34.083658,74.797368,557
Khagrachari District,23.135309,91.947098,4
Unknown,34.171831,70.621679,5189
Srinagar,34.083658,74.797368,557
Dhubri,26.019955,89.993571,4
Sargodha,32.082884,72.671445,11
Lahore,31.554606,74.357158,192
Pethalai,7.924677,81.544937,2
Pottuvil,6.875271,81.830633,9
Trincomalee,8.5922,81.196796,130
Batticaloa,7.716666,81.700188,155
Valaichchenai,7.921328,81.52467,26
Sittandy,7.821533,81.550106,6
Jaffna,9.66123,80.02558,148
Polonnaruwa District,7.939525,81.000963,12
Omantai,8.872387,80.507724,6
Barama,26.524472,91.350511,3
Chak 205,29.477456,72.789336,1
Mandideep,23.093895,77.511151,1
Nayabasti,25.155392,91.736984,1
Unknown,26.200605,92.937574,5189
Anantnag,33.733336,75.148983,56
Mannar,8.980118,79.912462,28
Batticaloa district,7.716666,81.700188,69
Vavuniya,8.738157,80.477147,94
Panadura,6.725196,79.918392,9
Rabwah,31.752604,72.92238,1
Lahore,31.554606,74.357158,192
Chandanaish,22.244854,92.017787,1
Cox's Bazar,21.439464,92.007732,11
Baramulla,34.205141,74.349494,27
Unknown,33.778175,76.576171,5189
Tusjar,33.778175,76.576171,1
Diwar,34.150954,74.645167,1
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Rangamati district,22.65735,92.173271,14
Parachinar,33.896729,70.099832,25
Imaiyanan,9.8,80.15,1
Welioya district,6.707215,80.878325,5
Batticaloa District,7.716666,81.700188,69
Islamabad,33.708988,73.053857,113
Ampara,7.301756,81.67473,19
Lahore,31.554606,74.357158,192
Ampara district,7.301756,81.67473,43
Anantnag,33.733336,75.148983,56
Anantnag,33.733336,75.148983,56
Anantnag,33.733336,75.148983,56
Anantnag,33.733336,75.148983,56
Anantnag,33.733336,75.148983,56
Dialgam,33.681457,75.169103,1
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Wellimundawa,8.2,80.483333,1
Colombo,6.927079,79.861243,280
Srinagar,34.083658,74.797368,557
Multan,30.197843,71.467629,38
Bahawalpur,29.395681,71.676924,11
Bahawalpur,29.395681,71.676924,11
Ampara,7.301756,81.67473,19
Srinagar,34.083658,74.797368,557
Jaffna district,9.66123,80.02558,24
Kushtia District,23.905927,89.054947,4
Kilinochchi,9.380289,80.377,21
Maruthamunai,7.435522,81.814238,2
Chennai,13.08268,80.270718,25
Karachi,24.893379,67.028061,2309
Wan Ela,8.366369,81.072225,4
Ampara,7.301756,81.67473,19
Thirukkovil,7.115312,81.852488,7
Meesalai,9.677798,80.196466,2
Jaffna,9.66123,80.02558,148
Gampaha,7.06291,80.035856,4
Pethalai,7.924677,81.544937,2
Agra,27.17667,78.008074,3
Mannar,8.980118,79.912462,28
Batticaloa district,7.716666,81.700188,69
Khairpur,27.528896,68.759819,18
Ampara,7.301756,81.67473,19
Mazaffarnagar,29.471561,77.698972,2
Mazaffarnagar,29.471561,77.698972,2
Karachi,24.893379,67.028061,2309
Srinagar,34.083658,74.797368,557
Saderkoot Payeen,34.356813,74.664196,1
Lahore,31.554606,74.357158,192
Warangal,17.973356,79.59996,6
Jaffna,9.66123,80.02558,148
Trincomalee district,8.5922,81.196796,32
New Delhi,28.632381,77.220004,121
Yala,6.664049,80.070605,127
Batticaloa district,7.730997,81.67473,69
Sittandy,7.821533,81.550106,6
Mavadivembu,7.812133,81.5569,2
Anantnag district,33.733336,75.148983,13
Unknown,31.090612,72.35952,5189
Lahore,31.554606,74.357158,192
Qaimpur,29.687543,72.419592,1
Palliyagodella,8.140833,81.105556,3
Srinagar,34.083658,74.797368,557
Chennai,13.08268,80.270718,25
Baramulla,34.205141,74.349494,27
Trincomalee,8.5922,81.196796,130
Islamabad,33.708988,73.053857,113
Islamabad,33.708988,73.053857,113
Srinagar,34.083658,74.797368,557
Bahawalpur,29.395967,71.678205,11
Navalady,7.945898,81.52227,2
Bangalore,12.971599,77.594563,18
Sohawa,33.112494,73.412007,1
Nawabshah,26.243386,68.409092,15
Dhaka,23.811388,90.412106,486
Dhaka,23.811388,90.412106,486
Kabul,34.533056,69.166111,486
Srinagar,34.083658,74.797368,557
Srinagar,34.083658,74.797368,557
Sirpur,19.476945,79.571166,2
Ranapur,17.964444,77.763333,1
Kokrajhar,26.401436,90.266699,14
Kokrajhar district,26.401436,90.266699,40
Kodikamam,9.68219,80.220985,1
Kantale,8.351263,81.006993,8
Trincomalee district,8.5922,81.196796,32
Trincomalee district,8.5922,81.196796,32
Gossaigaon,26.439159,89.978278,7
Srinagar,34.083658,74.797368,557
Thanchi,21.821096,92.435696,5
Kror Pakk,29.62525,71.911842,1
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Karachi,24.893379,67.028061,2309
Batticaloa,7.716666,81.700188,155
Batticaloa district,7.716666,81.700188,69
Srinagar,34.083658,74.797368,557
Rupnagar district,30.966064,76.523162,4
Kiran,7.86778,81.510266,9
Tellippalai,9.781617,80.046473,6
Ambala,30.378179,76.776697,3
Karachi,24.893379,67.028061,2309
Thampalakamam,8.499728,81.094412,5
Kulgam,33.644991,75.018031,13
Srinagar,34.083658,74.797368,557
Nalbari district,26.444619,91.441053,7
Nalbari district,26.444619,91.441053,7
Peshawar,34.009667,71.579994,622
Maiamnala,26.158436,94.562443,1
Chichawatni,30.533313,72.699788,2
Kathmandu,27.718332,85.325337,104
Kathmandu,27.718332,85.325337,104
Kathmandu,27.718332,85.325337,104
Kalyanpur,23.931907,91.606885,5
Srinagar,34.12983,74.837554,557
Multan,30.197843,71.467629,38
Senapati district,25.2727,94.0265,7
Karativu,7.377078,81.841562,2
Welioya,8.964041,80.787941,23
Batticaloa district,7.716666,81.700188,69
Kiran,7.86778,81.510266,9
Unknown,6.842761,81.339941,5189
Kebethegollawa,8.641085,80.669598,9
Point Pedro,9.82486,80.236347,14
Kathalbari,25.677579,89.880915,1
Rangamati district,22.65735,92.173271,14
Arai Mila,26.158435,94.562443,1
Lahore,31.554606,74.357158,192
Jaffna district,9.66123,80.02558,24
Rakhal Dubi,26.091018,90.419588,1
Sansapani,26.200604,92.937574,1
Dushanbe,38.536667,68.78,110
Sicharog,38.73014,69.80235,1
Rasht (District),39.215745,70.526493,2
Baku,40.43495,49.867623,19
Baku,40.43495,49.867623,19
Ramit,38.722593,69.319788,1
Konibodom,40.285252,70.430527,1
Gali (District),42.615404,41.71986961,4
Dushanbe,38.536667,68.78,110
Bishkek,42.870022,74.587883,9
Tbilisi,41.709981,44.792998,36
Dushanbe,38.536667,68.78,110
Machiton,38.574907,68.967372,1
Dushanbe,38.536667,68.78,110
Bishkek,42.870022,74.587883,9
Bishkek,42.870022,74.587883,9
Bishkek,42.870022,74.587883,9
Bishkek,42.870022,74.587883,9
Dushanbe,38.536667,68.78,110
Dushanbe,38.536667,68.78,110
Dushanbe,38.536667,68.78,110
Yerevan,40.183333,44.516667,14
Khorog,37.486729,71.549843,7
Dushanbe,38.536667,68.78,110
Dushanbe,38.536667,68.78,110
Gali,42.628029,41.735661,9
Ayni Air Base,38.511933,68.672556,1
Darvaz,38.46725,70.788556,1
Dushanbe,38.536667,68.78,110
Dushanbe,38.536667,68.78,110
Dushanbe,38.536667,68.78,110
Ajaccio,41.919128,8.738534,189
Ajaccio,41.919129,8.738535,189
Ajaccio,41.91913,8.738536,189
Ajaccio,41.919131,8.738537,189
Lurgan,54.467967,-6.337967,24
Arnhem,51.985103,5.89873,3
Propriano,41.67615,8.903952,8
Ajaccio,41.919132,8.738538,189
Deventer,52.26008,6.164839,2
The Hague,52.069858,4.291111,19
Rotterdam,51.924216,4.481776,5
Macinaggio,42.958448,9.450356,3
Cologne,50.940664,6.959912,34
Cologne,50.940664,6.959912,34
Cologne,50.940664,6.959912,34
Cologne,50.940664,6.959912,34
Cologne,50.940664,6.959912,34
Hamburg,53.553813,9.991586,46
Bruehl,49.395084,8.534673,2
Athens,37.97918,23.716647,668
Bastia,42.697543,9.45022,185
Bastia,42.697544,9.450221,185
Corte,42.309409,9.149022,22
Bastia,42.697545,9.450222,185
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Porto-Vecchio,41.591369,9.278311,41
Borgo,42.554742,9.424047,10
Berlin,52.516667,13.4,91
Ajaccio,41.919133,8.738539,189
Ajaccio,41.919134,8.73854,189
Cologne,50.940664,6.959912,34
Saint-Florent,42.681855,9.303746,3
Ustaritz,43.395936,-1.45459,3
Burgos,42.340892,-3.699762,6
Ajaccio,41.919135,8.738541,189
Hamburg,53.553813,9.991586,46
Belfast,54.597269,-5.930109,777
Moy,54.446614,-6.690752,5
Bastia,42.697546,9.450223,185
Bastia,42.697547,9.450224,185
Donostia-San Sebastian,43.320812,-1.984447,113
Bastia,42.697548,9.450225,185
London,51.500152,-0.126236,155
Limassol,34.707332,33.023397,17
Graz,47.070714,15.439504,1
Madrid,40.416691,-3.700345,117
Wedel,53.583772,9.698664,1
Ajaccio,41.919136,8.738542,189
Logrono,42.465776,-2.449995,9
London,51.500152,-0.126236,155
Porto-Vecchio,41.591369,9.278311,41
Ajaccio,41.919137,8.738543,189
Thessaloniki,40.639349,22.944616,74
Rome,41.89052,12.494249,52
Nice,43.696036,7.265592,19
Nice,43.696036,7.265592,19
Nice,43.696036,7.265592,19
Nice,43.696036,7.265592,19
Heidelberg,49.4019,8.680285,5
Hamburg,53.553813,9.991586,46
Bundoran,54.477559,-8.28144,1
Aiaccio,41.919229,8.738635,1
Sartene,41.621822,8.97472,10
London,51.500152,-0.126236,155
Bastia,42.697549,9.450226,185
Orsay,48.697161,2.189617,1
Peronne,49.933071,2.933353,1
Belfast,54.597269,-5.930109,777
Ajaccio,41.919139,8.738545,189
Bayonne,43.492949,-1.474841,15
Burlada,42.825997,-1.615548,1
London,51.500152,-0.126236,155
Vienna,48.208174,16.373819,24
Gelsenkirchen,51.511532,7.09303,3
Hamburg,53.553813,9.991586,46
Arraute,43.399777,-1.107896,1
Bielefeld,52.023062,8.533072,9
Bielefeld,52.023062,8.533072,9
Lille,50.631368,3.065448,3
Ajaccio,41.919141,8.738547,189
Porto-Vecchio,41.591369,9.278311,41
Belgodere,42.58584,9.017958,2
Rome,41.89052,12.494249,52
Essen,51.457935,7.014828,5
Halle,51.482166,11.965814,4
Leipzig,51.339673,12.371364,6
Zwickau,50.71462,12.496889,1
Basauri,43.222177,-2.885668,10
Basauri,43.222177,-2.885668,10
Arnhem,51.985103,5.89873,3
Rennes,48.113475,-1.675708,6
Athens,37.97918,23.716647,668
London,51.500152,-0.126236,155
Brunswick,52.264175,10.526373,2
Ajaccio,41.919142,8.738548,189
Donostia-San Sebastian,43.320812,-1.984447,113
Athens,37.97918,23.716647,668
Hanover,52.372068,9.735686,18
Rotterdam,51.924216,4.481776,5
Nicosia,35.166774,33.367626,40
Nicosia,35.166775,33.367627,40
Barcelona,41.387917,2.169919,82
Ajaccio,41.919143,8.738549,189
Ajaccio,41.919144,8.73855,189
Porto-Vecchio,41.591369,9.278311,41
Porto-Vecchio,41.591369,9.278311,41
Ajaccio,41.919145,8.738551,189
Ajaccio,41.919146,8.738552,189
Ajaccio,41.919147,8.738553,189
Bonifacio,41.387174,9.159269,12
Siegen,50.873793,8.023406,5
Bastia,42.69755,9.450227,185
Bastia,42.697551,9.450228,185
Thessaloniki,40.639349,22.944616,74
Ventiseri,41.94122,9.330645,5
Cordoba,37.884727,-4.779152,28
Ajaccio,41.919149,8.738555,189
Ajaccio,41.91915,8.738556,189
Brando,42.7666667,9.45,1
Belfast,54.597269,-5.930109,777
Ajaccio,41.919151,8.738557,189
Ajaccio,41.919152,8.738558,189
Paris,48.856614,2.352222,162
Athens,37.97918,23.716647,668
Nicosia,35.166776,33.367628,40
Nicosia,35.166777,33.367629,40
Perigueux,45.184029,0.721115,1
Paris,48.856614,2.352222,162
Borgo,42.554742,9.424047,10
Ajaccio,41.919153,8.738559,189
Belfast,54.597269,-5.930109,777
Porto-Vecchio,41.591369,9.278311,41
Bastia,42.697552,9.450229,185
Manchester,53.484224,-2.24117,17
Donostia-San Sebastian,43.320812,-1.984447,113
Osnabruck,52.267281,8.053188,3
Bastia,42.697553,9.45023,185
Olite,42.481478,-1.651642,1
Nicosia,35.166778,33.36763,40
Aghagallon,54.508656,-6.295347,2
Almunecar,36.73454,-3.690736,1
Nice,43.696036,7.265592,19
Granada,37.176487,-3.597929,27
Jaen,37.765739,-3.789518,7
Belfast,54.597269,-5.930109,777
Basel,47.557421,7.592573,2
Enniskillen,54.346531,-7.640404,10
Ochagavia,42.905783,-1.090726,1
Malaga,36.719648,-4.420016,8
Frankfurt,50.111445,8.680615,27
Malaga,36.719648,-4.420016,8
Hamburg,53.553813,9.991586,46
Aachen,50.775439,6.08151,2
Salou,41.076769,1.144041,3
Cambrils,41.067056,1.056419,2
Reus,41.154818,1.108676,2
Cologne,50.940664,6.959912,34
Donostia-San Sebastian,43.320812,-1.984447,113
Bremen,53.074981,8.807081,17
Dortmund,51.512054,7.463573,8
Kiel,54.32268,10.135862,1
Rapperswil,47.226417,8.822621,1
Asberg,51.43333,6.66667,1
Stuttgart,48.777106,9.180769,10
Pforzheim,48.893383,8.70492,3
Offenbach,50.10492,8.758561,2
Villafranca De Ordizia,43.054198,-2.178116,9
Madrid,40.416691,-3.700345,117
Serra di Scopamene,41.754039,9.100876,1
Hamburg,53.553813,9.991586,46
Berlin,52.516667,13.4,91
Duisburg,51.435146,6.762691,6
Hamburg,53.553813,9.991586,46
Duisburg,51.435146,6.762691,6
Vienna,48.208174,16.373819,24
Dusseldorf,51.213924,6.780691,11
Munich,48.139126,11.580186,18
Allersberg,49.251389,11.234261,1
Leverkusen,51.045925,7.01922,2
Bilbao,43.256963,-2.923441,127
Calatayud,41.354322,-1.647009,1
Pforzheim,48.893383,8.70492,3
Paris,48.856614,2.352222,162
Lignano Sabbiadoro,45.690989,13.138748,2
Paris,48.856614,2.352222,162
Bibione,45.635626,13.052707,1
Ajaccio,41.919155,8.738561,189
Paris,48.856614,2.352222,162
Unknown,42.695391,-1.676069,5189
Bastia,42.697554,9.450231,185
Saint-Jean-de-Luz,43.388051,-1.663055,6
Ajaccio,41.919156,8.738562,189
Ajaccio,41.919157,8.738563,189
Sartene,41.621822,8.97472,10
L'Ile-Rousse,42.63651,8.937046,7
Calvi,42.567651,8.757222,15
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Unknown,41.918891,8.737554,5189
Prunelli-di-Fiumorbo,42.010303,9.325431,3
Figari,41.48734,9.130112,3
Bonifacio,41.387174,9.159269,12
Prunelli-di-Fiumorbo,42.010303,9.325431,3
Porto-Vecchio,41.591369,9.278311,41
Ajaccio,41.91916,8.738566,189
Zigliara,41.845925,8.993604,1
Aleria,42.104248,9.512429,4
Belfast,54.597269,-5.930109,777
Lurgan,54.467967,-6.337967,24
Bonifacio,41.387174,9.159269,12
L'Ile-Rousse,42.63651,8.937046,7
Ajaccio,41.919162,8.738568,189
Unknown,41.918891,8.737554,5189
Famagusta,35.132985,33.934618,4
Sainta-Maria-Siche,41.876944,8.978889,1
Unknown,41.918891,8.737554,5189
Bastia,42.697555,9.450232,185
Bastia,42.697556,9.450233,185
Ville de Pietrabugno,42.714152,9.431706,3
Paralimni,35.039731,33.981716,2
Sartene,41.621822,8.97472,10
Belfast,54.597269,-5.930109,777
Pressana,45.28543,11.405123,1
Propriano,41.67615,8.903952,8
Boucau,43.523153,-1.485858,2
Bastia,42.697557,9.450234,185
Londonderry,54.99451,-7.319996,133
Unknown,41.918891,8.737554,5189
Aix-en-Provence,43.529742,5.447427,6
Frankfurt,50.111445,8.680615,27
Porto-Vecchio,41.591369,9.278311,41
Sainte Lucie de Moriani,42.383118,9.502508,1
L'Ile-Rousse,42.63651,8.937046,7
Biguglia,42.613144,9.419263,6
Athens,37.97918,23.716647,668
Bastia,42.697558,9.450235,185
Bordeaux,44.837789,-0.57918,4
Lisburn,54.510893,-6.042726,28
Lisburn,54.510893,-6.042726,28
Lumio,42.577588,8.832884,4
Folelli,42.445813,9.5078,2
Ajaccio,41.919164,8.73857,189
Donostia-San Sebastian,43.320812,-1.984447,113
Donostia-San Sebastian,43.320812,-1.984447,113
Donostia-San Sebastian,43.320812,-1.984447,113
L'Ile-Rousse,42.63651,8.937046,7
Porto-Vecchio,41.591369,9.278311,41
Casabianda,42.093826,9.502568,2
Piraeus,37.942843,23.646916,22
Limassol,34.707332,33.023397,17
Beziers,43.344233,3.215795,2
Belfast,54.597269,-5.930109,777
Porto-Vecchio,41.591369,9.278311,41
Ajaccio,41.919165,8.738571,189
Bunuel,41.980462,-1.443253,1
Ustaritz,43.395936,-1.45459,3
Gijon district,43.545261,-5.661926,4
Gijon district,43.545261,-5.661926,4
Levie,41.702751,9.123025,2
Aix-en-Provence,43.529742,5.447427,6
Viareggio,43.874537,10.256889,1
Arrasate,43.066466,-2.489145,9
Bastia,42.697561,9.450238,185
Cala Longa,41.396884,9.237023,1
Athens,37.97918,23.716647,668
Athens,37.97918,23.716647,668
Athens,37.97918,23.716647,668
Ajaccio,41.919225,8.738631,189
Figari,41.48734,9.130112,3
Bastia,42.697562,9.450239,185
Bastia,42.697563,9.45024,185
Athens,37.97918,23.716647,668
Buschs,47.16554,9.470859,1
Flawil,47.413811,9.185824,1
Athens,37.97918,23.716647,668
Vitoria,42.846718,-2.671635,53
Athens,37.97918,23.716647,668
Salon-de-Provence,43.640199,5.097022,1
Piraeus,37.942843,23.646916,22
Athens,37.97918,23.716647,668
Solenzara,41.857045,9.399654,1
Marseilles,43.296482,5.36978,23
Limoges,45.833619,1.261105,1
Corte,42.309409,9.149022,22
Bastia,42.697564,9.450241,185
Bastia,42.697565,9.450242,185
Bastia,42.697566,9.450243,185
Ajaccio,41.919226,8.738632,189
Ajaccio,41.919227,8.738633,189
Ajaccio,41.919228,8.738634,189
Ajaccio,41.919229,8.738635,189
Bastia,42.697569,9.450246,185
Ghisonaccia,42.016854,9.403982,24
Perpignan,42.698684,2.895872,1
Paris,48.856614,2.352222,162
Malaga,36.719648,-4.420016,8
Biguglia,42.613144,9.419263,6
Ballymena,54.863117,-6.278343,18
Ballymena,54.863117,-6.278343,18
Ballymena,54.863117,-6.278343,18
Porto-Vecchio,41.591369,9.278311,41
Propriano,41.67615,8.903952,8
Bastia,42.69757,9.450247,185
Vienna,48.208174,16.373819,24
Bonifacio,41.387174,9.159269,12
Murato,42.552004,8.915285,1
Furiani,42.657985,9.414215,8
Bastia,42.697571,9.450248,185
Bastia,42.697572,9.450249,185
Figari,41.48734,9.130112,3
Calvi,42.567651,8.757222,15
Vescovato,42.492576,9.439183,5
Bastia,42.697573,9.45025,185
Belgodere,42.58584,9.017958,2
Bastia,42.697574,9.450251,185
Nicosia,35.166779,33.367631,40
Athens,37.97918,23.716647,668
Unknown,41.918891,8.737554,5189
Ajaccio,41.919166,8.738572,189
Milan,45.463681,9.188171,28
Paris,48.856614,2.352222,162
Corte,42.309409,9.149022,22
Bastia,42.697575,9.450252,185
Bastia,42.697576,9.450253,185
Ajaccio,41.919167,8.738573,189
Athens,37.97918,23.716647,668
Ville de Pietrabugno,42.714152,9.431706,3
Ghisoni,42.103512,9.213772,1
Ajaccio,41.919168,8.738574,189
Biguglia,42.613144,9.419263,6
Athens,37.97918,23.716647,668
Khankala,43.296944,45.77,3
Khasavyurt,43.390031,46.616657,73
Kizlyar,43.85,46.716667,14
Pervomayskaya,43.91458,46.70992,1
Sofia,42.696492,23.326011,28
Chisnau,47.026859,28.841551,4
Surgut,59.4069426,75.12883949,3
Chisnau,47.026859,28.841551,4
Sofia,42.696492,23.326011,28
Khovrino,55.868168,37.492221,1
Sofia,42.696492,23.326011,28
Vladikavkaz,43.047456,44.665806,21
Johvi,59.357668,27.413365,1
Moscow,55.75,37.616667,76
Vucitrn,42.8230556,20.9675,2
Moscow,55.75,37.616667,76
Grozny,43.316667,45.683333,180
Shelkovskaya,43.62945027,46.20243835,6
Shelkovskaya,43.5098,46.3339,6
Tirana,41.3275,19.8188889,16
Moscow,55.75,37.616667,76
St. Petersburg,59.934491,30.315266,9
Mostar,43.3433333,17.8080556,16
Shelkovskaya,43.62945027,46.20243835,6
Warsaw,52.229676,21.012229,16
Moscow,55.75,37.616667,76
Olovo,44.129039,18.604795,1
Moscow,55.75,37.616667,76
Kiev,50.4501,30.5234,29
Warsaw,52.229676,21.012229,16
Krylatskoye,55.754461,37.433628,3
Pervomayskoye,42.4981,47.8919,2
Budapest,47.498406,19.040758,35
Belgrade,44.8186111,20.4680556,24
Vladikavkaz,43.047456,44.665806,21
Stimlje,42.4330556,21.0397222,1
Decani,42.5377778,20.2911111,3
Peje,42.659809,20.307119,10
Kosovska Mitrovica,42.880888,20.867213,9
Warsaw,52.229676,21.012229,16
Grozny,43.36174637,45.4109993,180
Velika Reka,42.917665,21.123169,2
Bratislava,48.15,17.1166667,10
Sofia,42.696492,23.326011,28
Samorin,48.029449,17.310182,1
Grozny,43.316667,45.683333,180
Chita,52.051503,113.471191,8
Moscow,55.75,37.616667,76
Gargzdai,55.710914,21.396023,1
Warsaw,52.229676,21.012229,16
Urus-Martan,43.133333,45.55,18
Nagatino-Sadovniki,55.674015,37.643914,2
Zhukovsky,55.6,38.1,1
Kosovska Mitrovica,42.880888,20.867213,9
Podujeva,42.9105556,21.1930556,6
Tirana,41.3275,19.8188889,16
Tirana,41.3275,19.8188889,16
Moscow,55.75,37.616667,76
Moscow,55.75,37.616667,76
Doboj,44.740768,18.09296,4
Chelyabinsk,55.201612,61.43839,1
Sofia,42.696492,23.326011,28
Volgograd,48.7,44.516667,10
Bugojno,44.0572222,17.4508333,2
Prozor,43.823169,17.608302,1
Grozny,43.316667,45.683333,180
Nozhay-Yurt,43.00618358,46.44211483,1
Krylatskoye,55.754461,37.433628,3
Krpimej,42.9925,21.1425,1
Pristina,42.672479,21.163748,38
Podujeva,42.9105556,21.1930556,6
Volgograd,48.7,44.516667,10
Volzhsky,48.783333,44.766667,1
Makhachkala,42.978368,47.491066,163
Prague,50.075538,14.437801,14
Cazin,44.9669444,15.9430556,3
Cazin,44.9669444,15.9430556,3
Cazin,44.9669444,15.9430556,3
Makhachkala,42.978368,47.491066,163
Moscow,55.75,37.616667,76
Gornji Karin,44.135926,15.632332,1
Simferopol,44.952117,34.102417,6
Bratislava,48.15,17.1166667,10
Budapest,47.498406,19.040758,35
Bratislava,48.15,17.1166667,10
Donje Ljupce,42.796678,21.155196,1
Celopek,42.505938,21.177937,2
Dubrovnik,42.6505556,18.0913889,1
Ostankinskiy,55.828558,37.621336,1
Strogino,55.789169,37.394399,1
Knin,44.0438889,16.2,2
Sofia,42.696492,23.326011,28
Vilnius,54.689386,25.280024,5
Maribor,46.5547222,15.6466667,2
Grozny,43.36174637,45.4109993,180
Mostar,43.3433333,17.8080556,16
Sarajevo,43.85,18.3833333,31
Mostar,43.3433333,17.8080556,16
Kakanj,44.13525,18.079741,3
Cieladz,51.714585,20.345143,1
Sofia,42.696492,23.326011,28
Esztergom,47.793308,18.741933,1
Mostar,43.3433333,17.8080556,16
Mostar,43.3433333,17.8080556,16
Budapest,47.498406,19.040758,35
Jusici,44.50556,19.04833,5
Jusici,44.50556,19.04833,5
Jusici,44.50556,19.04833,5
Jusici,44.50556,19.04833,5
Jusici,44.50556,19.04833,5
Mumbasici,44.6230556,18.9697222,4
Mumbasici,44.6230556,18.9697222,4
Mumbasici,44.6230556,18.9697222,4
Mumbasici,44.6230556,18.9697222,4
Dimitrovgrad,42.05,25.6,1
Sofia,42.696492,23.326011,28
Ugljevik,44.6672222,19.0119444,1
Maribor,46.5547222,15.6466667,2
Surkis,42.8897222,21.2047222,1
Prague,50.075538,14.437801,14
Budapest,47.498406,19.040758,35
Budapest,47.498406,19.040758,35
Budapest,47.498406,19.040758,35
Budapest,47.498406,19.040758,35
Moscow,55.75,37.616667,76
Velenje,46.3591667,15.1102778,1
Tirana,41.3275,19.8188889,16
Tsaritsyno,55.628584,37.652737,1
Grozny,43.316667,45.683333,180
Grozny,43.316667,45.683333,180
Budapest,47.498406,19.040758,35
Kaspiysk,42.883333,47.633333,9
