city,latitude,longitude,attacks
Indonesia,-6.142467,134.112776,10
Indonesia,-5.783058,134.290336,10
Indonesia,-5.445042,134.499625,10
Indonesia,-5.737582,134.727002,10
Indonesia,-6.214401,134.724624,10
Indonesia,-3.459065,127.249215,10
Indonesia,-3.790983,126.874923,10
Indonesia,-3.607376,126.183802,10
Indonesia,-3.177273,125.989034,10
Indonesia,-3.129318,127.000651,10
Indonesia,-3.459065,127.249215,10
Indonesia,-3.093764,130.471344,10
Indonesia,-3.858472,130.834836,10
Indonesia,-3.446301,129.990547,10
Indonesia,-3.362637,129.155249,10
Indonesia,-3.428679,128.590684,10
Indonesia,-3.393436,127.898891,10
Indonesia,-2.84365,128.135879,10
Indonesia,-2.802154,129.370998,10
Indonesia,-3.093764,130.471344,10
Indonesia,-1.151867,134.143368,10
Indonesia,-2.769185,134.422627,10
Indonesia,-3.367753,135.457603,10
Indonesia,-2.307042,136.293314,10
Indonesia,-1.703513,137.440738,10
Indonesia,-1.702686,138.329727,10
Indonesia,-2.051296,139.184921,10
Indonesia,-2.409052,139.926684,10
Indonesia,-2.600151,141.00021,10
Indonesia,-5.859022,141.017057,10
Indonesia,-9.117893,141.033852,10
Indonesia,-8.297168,140.143415,10
Indonesia,-8.096043,139.127767,10
Indonesia,-8.380935,138.881477,10
Indonesia,-8.411683,137.614474,10
Indonesia,-7.597882,138.039099,10
Indonesia,-7.320225,138.668621,10
Indonesia,-6.232849,138.407914,10
Indonesia,-5.393366,137.92784,10
Indonesia,-4.546544,135.98925,10
Indonesia,-4.462931,135.164598,10
Indonesia,-3.538853,133.66288,10
Indonesia,-4.024819,133.367705,10
Indonesia,-4.112979,132.983956,10
Indonesia,-3.746283,132.756941,10
Indonesia,-3.311787,132.753789,10
Indonesia,-2.820551,131.989804,10
Indonesia,-2.460418,133.066845,10
Indonesia,-2.479848,133.780031,10
Indonesia,-2.214542,133.696212,10
Indonesia,-2.212526,132.232373,10
Indonesia,-1.617162,131.836222,10
Indonesia,-1.432522,130.94284,10
Indonesia,-0.93772,130.519558,10
Indonesia,-0.695461,131.867538,10
Indonesia,-0.369538,132.380116,10
Indonesia,-0.78021,133.985548,10
Indonesia,-1.151867,134.143368,10
Indonesia,1.419836,125.240501,10
Indonesia,0.427881,124.437035,10
Indonesia,0.235593,123.685505,10
Indonesia,0.431137,122.723083,10
Indonesia,0.381217,121.056725,10
Indonesia,0.237247,120.183083,10
Indonesia,-0.519658,120.04087,10
Indonesia,-1.408906,120.935905,10
Indonesia,-0.955962,121.475821,10
Indonesia,-0.615673,123.340565,10
Indonesia,-1.076213,123.258399,10
Indonesia,-0.930951,122.822715,10
Indonesia,-1.516858,122.38853,10
Indonesia,-1.904483,121.508274,10
Indonesia,-3.186058,122.454572,10
Indonesia,-3.5295,122.271896,10
Indonesia,-4.683693,123.170963,10
Indonesia,-5.340604,123.162333,10
Indonesia,-5.634591,122.628515,10
Indonesia,-5.282933,122.236394,10
Indonesia,-4.464172,122.719569,10
Indonesia,-4.851331,121.738234,10
Indonesia,-4.574553,121.489463,10
Indonesia,-4.188478,121.619171,10
Indonesia,-3.602105,120.898182,10
Indonesia,-2.627643,120.972389,10
Indonesia,-2.931604,120.305453,10
Indonesia,-4.097579,120.390047,10
Indonesia,-5.528241,120.430717,10
Indonesia,-5.6734,119.796543,10
Indonesia,-5.379878,119.366906,10
Indonesia,-4.459417,119.653606,10
Indonesia,-3.494412,119.498835,10
Indonesia,-3.487022,119.078344,10
Indonesia,-2.801999,118.767769,10
Indonesia,-2.147104,119.180974,10
Indonesia,-1.353147,119.323394,10
Indonesia,0.154254,119.825999,10
Indonesia,0.566477,120.035702,10
Indonesia,1.309223,120.885779,10
Indonesia,1.013944,121.666817,10
Indonesia,0.875192,122.927567,10
Indonesia,0.917102,124.077522,10
Indonesia,1.643259,125.065989,10
Indonesia,1.419836,125.240501,10
Indonesia,1.132386,128.688249,10
Indonesia,0.258486,128.635952,10
Indonesia,0.356413,128.12017,10
Indonesia,-0.252077,127.968034,10
Indonesia,-0.780004,128.379999,10
Indonesia,-0.899996,128.100016,10
Indonesia,-0.266598,127.696475,10
Indonesia,1.011722,127.39949,10
Indonesia,1.810691,127.600512,10
Indonesia,2.174596,127.932378,10
Indonesia,1.628531,128.004156,10
Indonesia,1.540811,128.594559,10
Indonesia,1.132386,128.688249,10
Indonesia,1.827641,117.875627,10
Indonesia,0.902219,118.996747,10
Indonesia,0.784242,117.811858,10
Indonesia,0.102475,117.478339,10
Indonesia,-0.803723,117.521644,10
Indonesia,-1.487661,116.560048,10
Indonesia,-2.483517,116.533797,10
Indonesia,-4.012726,116.148084,10
Indonesia,-3.657037,116.000858,10
Indonesia,-4.106984,114.864803,10
Indonesia,-3.495704,114.468652,10
Indonesia,-3.43917,113.755672,10
Indonesia,-3.118776,113.256994,10
Indonesia,-3.478392,112.068126,10
Indonesia,-2.994442,111.703291,10
Indonesia,-3.049426,111.04824,10
Indonesia,-2.934032,110.223846,10
Indonesia,-1.592874,110.070936,10
Indonesia,-1.314907,109.571948,10
Indonesia,-0.459507,109.091874,10
Indonesia,0.415375,108.952658,10
Indonesia,1.341934,109.069136,10
Indonesia,2.006467,109.66326,10
Indonesia,1.338136,109.830227,10
Indonesia,0.773131,110.514061,10
Indonesia,0.976478,111.159138,10
Indonesia,0.904441,111.797548,10
Indonesia,1.410121,112.380252,10
Indonesia,1.49779,112.859809,10
Indonesia,1.217549,113.80585,10
Indonesia,1.430688,114.621355,10
Indonesia,2.821482,115.134037,10
Indonesia,3.169238,115.519078,10
Indonesia,4.306559,115.865517,10
Indonesia,4.306094,117.015214,10
Indonesia,4.137551,117.882035,10
Indonesia,3.234428,117.313232,10
Indonesia,2.28769,118.04833,10
Indonesia,1.827641,117.875627,10
Indonesia,-5.852356,105.817655,10
Indonesia,-5.873285,104.710384,10
Indonesia,-5.037315,103.868213,10
Indonesia,-4.220259,102.584261,10
Indonesia,-3.614146,102.156173,10
Indonesia,-2.799777,101.399113,10
Indonesia,-2.050262,100.902503,10
Indonesia,-0.650348,100.141981,10
Indonesia,0.183142,99.26374,10
Indonesia,1.042882,98.970011,10
Indonesia,1.823507,98.601351,10
Indonesia,2.453184,97.699598,10
Indonesia,3.308791,97.176942,10
Indonesia,3.86886,96.424017,10
Indonesia,4.970782,95.380876,10
Indonesia,5.479821,95.293026,10
Indonesia,5.439513,95.936863,10
Indonesia,5.246321,97.484882,10
Indonesia,4.26837,98.369169,10
Indonesia,3.59035,99.142559,10
Indonesia,3.174329,99.693998,10
Indonesia,2.099381,100.641434,10
Indonesia,2.083697,101.658012,10
Indonesia,1.3987,102.498271,10
Indonesia,0.561361,103.07684,10
Indonesia,0.104542,103.838396,10
Indonesia,-0.711946,103.437645,10
Indonesia,-1.059212,104.010789,10
Indonesia,-1.084843,104.369991,10
Indonesia,-1.782372,104.53949,10
Indonesia,-2.340425,104.887893,10
Indonesia,-2.428844,105.622111,10
Indonesia,-3.061777,106.108593,10
Indonesia,-4.305525,105.857446,10
Indonesia,-5.852356,105.817655,10
India,35.49401,77.837451,10
India,34.321936,78.912269,10
India,33.506198,78.811086,10
India,32.994395,79.208892,10
India,32.48378,79.176129,10
India,32.618164,78.458446,10
India,31.515906,78.738894,10
India,30.882715,79.721367,10
India,30.183481,81.111256,10
India,29.729865,80.476721,10
India,28.79447,80.088425,10
India,28.416095,81.057203,10
India,27.925479,81.999987,10
India,27.364506,83.304249,10
India,27.234901,84.675018,10
India,26.726198,85.251779,10
India,26.630985,86.024393,10
India,26.397898,87.227472,10
India,26.414615,88.060238,10
India,26.810405,88.174804,10
India,27.445819,88.043133,10
India,27.876542,88.120441,10
India,28.086865,88.730326,10
India,27.299316,88.814248,10
India,27.098966,88.835643,10
India,26.719403,89.744528,10
India,26.875724,90.373275,10
India,26.808648,91.217513,10
India,26.83831,92.033484,10
India,27.452614,92.103712,10
India,27.771742,91.696657,10
India,27.896876,92.503119,10
India,28.640629,93.413348,10
India,29.277438,94.56599,10
India,29.031717,95.404802,10
India,29.452802,96.117679,10
India,28.83098,96.586591,10
India,28.411031,96.248833,10
India,28.261583,97.327114,10
India,27.882536,97.402561,10
India,27.699059,97.051989,10
India,27.083774,97.133999,10
India,27.264589,96.419366,10
India,26.573572,95.124768,10
India,26.001307,95.155153,10
India,25.162495,94.603249,10
India,24.675238,94.552658,10
India,23.850741,94.106742,10
India,24.078556,93.325188,10
India,23.043658,93.286327,10
India,22.703111,93.060294,10
India,22.27846,93.166128,10
India,22.041239,92.672721,10
India,23.627499,92.146035,10
India,23.624346,91.869928,10
India,22.985264,91.706475,10
India,23.503527,91.158963,10
India,24.072639,91.46773,10
India,24.130414,91.915093,10
India,24.976693,92.376202,10
India,25.147432,91.799596,10
India,25.132601,90.872211,10
India,25.26975,89.920693,10
India,25.965082,89.832481,10
India,26.014407,89.355094,10
India,26.446526,88.563049,10
India,25.768066,88.209789,10
India,25.238692,88.931554,10
India,24.866079,88.306373,10
India,24.501657,88.084422,10
India,24.233715,88.69994,10
India,23.631142,88.52977,10
India,22.879146,88.876312,10
India,22.055708,89.031961,10
India,21.690588,88.888766,10
India,21.703172,88.208497,10
India,21.495562,86.975704,10
India,20.743308,87.033169,10
India,20.151638,86.499351,10
India,19.478579,85.060266,10
India,18.30201,83.941006,10
India,17.671221,83.189217,10
India,17.016636,82.192792,10
India,16.556664,82.191242,10
India,16.310219,81.692719,10
India,15.951972,80.791999,10
India,15.899185,80.324896,10
India,15.136415,80.025069,10
India,13.835771,80.233274,10
India,13.006261,80.286294,10
India,12.056215,79.862547,10
India,10.357275,79.857999,10
India,10.308854,79.340512,10
India,9.546136,78.885345,10
India,9.216544,79.18972,10
India,8.933047,78.277941,10
India,8.252959,77.941165,10
India,7.965535,77.539898,10
India,8.899276,76.592979,10
India,10.29963,76.130061,10
India,11.308251,75.746467,10
India,11.781245,75.396101,10
India,12.741936,74.864816,10
India,13.992583,74.616717,10
India,14.617222,74.443859,10
India,15.990652,73.534199,10
India,17.92857,73.119909,10
India,19.208234,72.820909,10
India,20.419503,72.824475,10
India,21.356009,72.630533,10
India,20.757441,71.175273,10
India,20.877331,70.470459,10
India,22.089298,69.16413,10
India,22.450775,69.644928,10
India,22.84318,69.349597,10
India,23.691965,68.176645,10
India,24.359134,68.842599,10
India,24.356524,71.04324,10
India,25.215102,70.844699,10
India,25.722229,70.282873,10
India,26.491872,70.168927,10
India,26.940966,69.514393,10
India,27.989196,70.616496,10
India,27.91318,71.777666,10
India,28.961592,72.823752,10
India,29.976413,73.450638,10
India,30.979815,74.42138,10
India,31.692639,74.405929,10
India,32.271105,75.258642,10
India,32.7649,74.451559,10
India,33.441473,74.104294,10
India,34.317699,73.749948,10
India,34.748887,74.240203,10
India,34.504923,75.757061,10
India,34.653544,76.871722,10
India,35.49401,77.837451,10
Ireland,53.867565,-6.197885,10
Ireland,53.153164,-6.032985,10
Ireland,52.260118,-6.788857,10
Ireland,51.669301,-8.561617,10
Ireland,51.820455,-9.977086,10
Ireland,52.864629,-9.166283,10
Ireland,53.881363,-9.688525,10
Ireland,54.664519,-8.327987,10
Ireland,55.131622,-7.572168,10
Ireland,54.595841,-7.366031,10
Ireland,54.059956,-7.572168,10
Ireland,54.073702,-6.95373,10
Ireland,53.867565,-6.197885,10
Iran,37.198918,53.921598,10
Iran,37.392421,54.800304,10
Iran,37.964117,55.511578,10
Iran,37.935127,56.180375,10
Iran,38.121394,56.619366,10
Iran,38.029229,57.330434,10
Iran,37.522309,58.436154,10
Iran,37.412988,59.234762,10
Iran,36.527383,60.377638,10
Iran,36.491597,61.123071,10
Iran,35.650072,61.210817,10
Iran,34.404102,60.803193,10
Iran,33.676446,60.52843,10
Iran,33.528832,60.9637,10
Iran,32.981269,60.536078,10
Iran,32.18292,60.863655,10
Iran,31.548075,60.941945,10
Iran,31.379506,61.699314,10
Iran,30.73585,61.781222,10
Iran,29.829239,60.874248,10
Iran,29.303276,61.369309,10
Iran,28.699334,61.771868,10
Iran,28.259645,62.72783,10
Iran,27.378923,62.755426,10
Iran,27.217047,63.233898,10
Iran,26.756532,63.316632,10
Iran,26.239975,61.874187,10
Iran,25.078237,61.497363,10
Iran,25.380157,59.616134,10
Iran,25.609962,58.525761,10
Iran,25.739902,57.397251,10
Iran,26.966106,56.970766,10
Iran,27.143305,56.492139,10
Iran,26.964633,55.72371,10
Iran,26.480658,54.71509,10
Iran,26.812369,53.493097,10
Iran,27.580849,52.483598,10
Iran,27.86569,51.520763,10
Iran,28.814521,50.852948,10
Iran,30.147773,50.115009,10
Iran,29.985715,49.57685,10
Iran,30.31709,48.941333,10
Iran,29.926778,48.567971,10
Iran,30.452457,48.014568,10
Iran,30.985137,48.004698,10
Iran,30.984853,47.685286,10
Iran,31.709176,47.849204,10
Iran,32.469155,47.334661,10
Iran,33.017287,46.109362,10
Iran,33.967798,45.416691,10
Iran,34.748138,45.64846,10
Iran,35.093259,46.151788,10
Iran,35.677383,46.07634,10
Iran,35.977546,45.420618,10
Iran,37.17045,44.77267,10
Iran,37.971584,44.225756,10
Iran,38.281281,44.421403,10
Iran,39.428136,44.109225,10
Iran,39.713003,44.79399,10
Iran,39.335765,44.952688,10
Iran,38.874139,45.457722,10
Iran,38.741201,46.143623,10
Iran,38.770605,46.50572,10
Iran,39.508364,47.685079,10
Iran,39.582235,48.060095,10
Iran,39.288765,48.355529,10
Iran,38.794015,48.010744,10
Iran,38.270378,48.634375,10
Iran,38.320245,48.883249,10
Iran,37.582874,49.199612,10
Iran,37.374567,50.147771,10
Iran,36.872814,50.842354,10
Iran,36.700422,52.264025,10
Iran,36.965031,53.82579,10
Iran,37.198918,53.921598,10
Iraq,35.977546,45.420618,10
Iraq,35.677383,46.07634,10
Iraq,35.093259,46.151788,10
Iraq,34.748138,45.64846,10
Iraq,33.967798,45.416691,10
Iraq,33.017287,46.109362,10
Iraq,32.469155,47.334661,10
Iraq,31.709176,47.849204,10
Iraq,30.984853,47.685286,10
Iraq,30.985137,48.004698,10
Iraq,30.452457,48.014568,10
Iraq,29.926778,48.567971,10
Iraq,29.975819,47.974519,10
Iraq,30.05907,47.302622,10
Iraq,29.099025,46.568713,10
Iraq,29.178891,44.709499,10
Iraq,31.190009,41.889981,10
Iraq,31.889992,40.399994,10
Iraq,32.161009,39.195468,10
Iraq,33.378686,38.792341,10
Iraq,34.419372,41.006159,10
Iraq,35.628317,41.383965,10
Iraq,36.358815,41.289707,10
Iraq,36.605854,41.837064,10
Iraq,37.229873,42.349591,10
Iraq,37.385264,42.779126,10
Iraq,37.256228,43.942259,10
Iraq,37.001514,44.293452,10
Iraq,37.170445,44.772699,10
Iraq,35.977546,45.420618,10
Iceland,66.455892,-14.508695,10
Iceland,65.808748,-14.739637,10
Iceland,65.126671,-13.609732,10
Iceland,64.364082,-14.909834,10
Iceland,63.678749,-17.794438,10
Iceland,63.496383,-18.656246,10
Iceland,63.643635,-19.972755,10
Iceland,63.960179,-22.762972,10
Iceland,64.402116,-21.778484,10
Iceland,64.89113,-23.955044,10
Iceland,65.084968,-22.184403,10
Iceland,65.378594,-22.227423,10
Iceland,65.611189,-24.326184,10
Iceland,66.262519,-23.650515,10
Iceland,66.410469,-22.134922,10
Iceland,65.732112,-20.576284,10
Iceland,66.276601,-19.056842,10
Iceland,65.993853,-17.798624,10
Iceland,66.526792,-16.167819,10
Iceland,66.455892,-14.508695,10
Israel,32.709192,35.719918,10
Israel,32.393992,35.545665,10
Israel,32.532511,35.18393,10
Israel,31.866582,34.974641,10
Israel,31.754341,35.225892,10
Israel,31.616778,34.970507,10
Israel,31.353435,34.927408,10
Israel,31.489086,35.397561,10
Israel,31.100066,35.420918,10
Israel,29.501326,34.922603,10
Israel,31.219361,34.265433,10
Israel,31.548824,34.556372,10
Israel,31.605539,34.488107,10
Israel,32.072926,34.752587,10
Israel,32.827376,34.955417,10
Israel,33.080539,35.098457,10
Israel,33.0909,35.126053,10
Israel,33.08904,35.460709,10
Israel,33.264275,35.552797,10
Israel,33.277426,35.821101,10
Israel,32.868123,35.836397,10
Israel,32.716014,35.700798,10
Israel,32.709192,35.719918,10
Italy,38.231155,15.520376,10
Italy,37.444046,15.160243,10
Italy,37.134219,15.309898,10
Italy,36.619987,15.099988,10
Italy,36.996631,14.335229,10
Italy,37.104531,13.826733,10
Italy,37.61295,12.431004,10
Italy,38.126381,12.570944,10
Italy,38.034966,13.741156,10
Italy,38.143874,14.761249,10
Italy,38.231155,15.520376,10
Italy,41.209991,9.210012,10
Italy,40.500009,9.809975,10
Italy,39.177376,9.669519,10
Italy,39.240473,9.214818,10
Italy,38.906618,8.806936,10
Italy,39.171847,8.428302,10
Italy,40.378311,8.388253,10
Italy,40.950007,8.159998,10
Italy,40.899984,8.709991,10
Italy,41.209991,9.210012,10
Italy,46.767559,12.376485,10
Italy,46.509306,13.806475,10
Italy,46.016778,13.69811,10
Italy,45.591016,13.93763,10
Italy,45.736692,13.141606,10
Italy,45.381778,12.328581,10
Italy,44.885374,12.383875,10
Italy,44.600482,12.261453,10
Italy,44.091366,12.589237,10
Italy,43.587727,13.526906,10
Italy,42.761008,14.029821,10
Italy,41.95514,15.14257,10
Italy,41.961315,15.926191,10
Italy,41.740295,16.169897,10
Italy,41.541082,15.889346,10
Italy,41.179606,16.785002,10
Italy,40.877143,17.519169,10
Italy,40.355625,18.376687,10
Italy,40.168866,18.480247,10
Italy,39.810774,18.293385,10
Italy,40.277671,17.73838,10
Italy,40.442235,16.869596,10
Italy,39.795401,16.448743,10
Italy,39.4247,17.17149,10
Italy,38.902871,17.052841,10
Italy,38.843572,16.635088,10
Italy,37.985899,16.100961,10
Italy,37.908849,15.684087,10
Italy,38.214593,15.687963,10
Italy,38.750942,15.891981,10
Italy,38.964547,16.109332,10
Italy,39.544072,15.718814,10
Italy,40.048357,15.413613,10
Italy,40.172949,14.998496,10
Italy,40.60455,14.703268,10
Italy,40.786348,14.060672,10
Italy,41.188287,13.627985,10
Italy,41.25309,12.888082,10
Italy,41.704535,12.106683,10
Italy,42.355425,11.191906,10
Italy,42.931463,10.511948,10
Italy,43.920007,10.200029,10
Italy,44.036279,9.702488,10
Italy,44.366336,8.888946,10
Italy,44.231228,8.428561,10
Italy,43.767148,7.850767,10
Italy,43.693845,7.435185,10
Italy,44.127901,7.549596,10
Italy,44.254767,7.007562,10
Italy,45.028518,6.749955,10
Italy,45.333099,7.096652,10
Italy,45.70858,6.802355,10
Italy,45.991147,6.843593,10
Italy,45.776948,7.273851,10
Italy,45.82449,7.755992,10
Italy,46.163642,8.31663,10
Italy,46.005151,8.489952,10
Italy,46.036932,8.966306,10
Italy,46.440215,9.182882,10
Italy,46.314899,9.922837,10
Italy,46.483571,10.363378,10
Italy,46.893546,10.442701,10
Italy,46.751359,11.048556,10
Italy,46.941579,11.164828,10
Italy,47.115393,12.153088,10
Italy,46.767559,12.376485,10
Jamaica,18.490525,-77.569601,10
Jamaica,18.400867,-76.896619,10
Jamaica,18.160701,-76.365359,10
Jamaica,17.886867,-76.199659,10
Jamaica,17.868238,-76.902561,10
Jamaica,17.701116,-77.206341,10
Jamaica,17.861597,-77.766023,10
Jamaica,18.225968,-78.337719,10
Jamaica,18.454533,-78.217727,10
Jamaica,18.524218,-77.797365,10
Jamaica,18.490525,-77.569601,10
Jordan,32.393992,35.545665,10
Jordan,32.709192,35.719918,10
Jordan,32.312938,36.834062,10
Jordan,33.378686,38.792341,10
Jordan,32.161009,39.195468,10
Jordan,32.010217,39.004886,10
Jordan,31.508413,37.002166,10
Jordan,30.5085,37.998849,10
Jordan,30.338665,37.66812,10
Jordan,30.003776,37.503582,10
Jordan,29.865283,36.740528,10
Jordan,29.505254,36.501214,10
Jordan,29.197495,36.068941,10
Jordan,29.356555,34.956037,10
Jordan,29.501326,34.922603,10
Jordan,31.100066,35.420918,10
Jordan,31.489086,35.397561,10
Jordan,31.782505,35.545252,10
Jordan,32.393992,35.545665,10
Japan,34.149234,134.638428,10
Japan,33.806335,134.766379,10
Japan,33.201178,134.203416,10
Japan,33.521985,133.79295,10
Japan,33.28957,133.280268,10
Japan,32.704567,133.014858,10
Japan,32.989382,132.363115,10
Japan,33.463642,132.371176,10
Japan,34.060299,132.924373,10
Japan,33.944621,133.492968,10
Japan,34.364931,133.904106,10
Japan,34.149234,134.638428,10
Japan,37.142074,140.976388,10
Japan,36.343983,140.59977,10
Japan,35.842877,140.774074,10
Japan,35.138114,140.253279,10
Japan,34.6676,138.975528,10
Japan,34.606286,137.217599,10
Japan,33.464805,135.792983,10
Japan,33.849071,135.120983,10
Japan,34.596545,135.079435,10
Japan,34.375938,133.340316,10
Japan,33.904933,132.156771,10
Japan,33.885761,130.986145,10
Japan,33.149992,132.000036,10
Japan,31.450355,131.33279,10
Japan,31.029579,130.686318,10
Japan,31.418238,130.20242,10
Japan,32.319475,130.447676,10
Japan,32.61031,129.814692,10
Japan,33.296056,129.408463,10
Japan,33.604151,130.353935,10
Japan,34.232743,130.878451,10
Japan,34.749714,131.884229,10
Japan,35.433393,132.617673,10
Japan,35.731618,134.608301,10
Japan,35.527134,135.677538,10
Japan,37.304984,136.723831,10
Japan,36.827391,137.390612,10
Japan,37.827485,138.857602,10
Japan,38.215962,139.426405,10
Japan,39.438807,140.05479,10
Japan,40.563312,139.883379,10
Japan,41.195005,140.305783,10
Japan,41.37856,141.368973,10
Japan,39.991616,141.914263,10
Japan,39.180865,141.884601,10
Japan,38.174001,140.959489,10
Japan,37.142074,140.976388,10
Japan,44.1741,143.910162,10
Japan,43.960883,144.613427,10
Japan,44.384733,145.320825,10
Japan,43.262088,145.543137,10
Japan,42.988358,144.059662,10
Japan,41.995215,143.18385,10
Japan,42.678791,141.611491,10
Japan,41.584594,141.067286,10
Japan,41.569556,139.955106,10
Japan,42.563759,139.817544,10
Japan,43.333273,140.312087,10
Japan,43.388825,141.380549,10
Japan,44.772125,141.671952,10
Japan,45.551483,141.967645,10
Japan,44.510358,143.14287,10
Japan,44.1741,143.910162,10
Kazakhstan,42.266154,70.962315,10
Kazakhstan,42.081308,70.388965,10
Kazakhstan,41.384244,69.070027,10
Kazakhstan,40.668681,68.632483,10
Kazakhstan,40.662325,68.259896,10
Kazakhstan,41.135991,67.985856,10
Kazakhstan,41.168444,66.714047,10
Kazakhstan,41.987644,66.510649,10
Kazakhstan,41.994646,66.023392,10
Kazakhstan,42.99766,66.098012,10
Kazakhstan,43.728081,64.900824,10
Kazakhstan,43.650075,63.185787,10
Kazakhstan,43.504477,62.0133,10
Kazakhstan,44.405817,61.05832,10
Kazakhstan,44.784037,60.239972,10
Kazakhstan,45.500014,58.689989,10
Kazakhstan,45.586804,58.503127,10
Kazakhstan,44.995858,55.928917,10
Kazakhstan,41.308642,55.968191,10
Kazakhstan,41.259859,55.455251,10
Kazakhstan,42.043971,54.755345,10
Kazakhstan,42.324109,54.079418,10
Kazakhstan,42.116034,52.944293,10
Kazakhstan,41.783316,52.50246,10
Kazakhstan,42.027151,52.446339,10
Kazakhstan,42.443895,52.692112,10
Kazakhstan,42.792298,52.501426,10
Kazakhstan,43.132975,51.342427,10
Kazakhstan,44.031034,50.891292,10
Kazakhstan,44.284016,50.339129,10
Kazakhstan,44.609836,50.305643,10
Kazakhstan,44.514854,51.278503,10
Kazakhstan,45.245998,51.316899,10
Kazakhstan,45.408391,52.16739,10
Kazakhstan,45.259047,53.040876,10
Kazakhstan,46.234646,53.220866,10
Kazakhstan,46.853006,53.042737,10
Kazakhstan,46.804637,52.042023,10
Kazakhstan,47.048705,51.191945,10
Kazakhstan,46.60899,50.034083,10
Kazakhstan,46.39933,49.10116,10
Kazakhstan,46.561034,48.593241,10
Kazakhstan,47.075628,48.694734,10
Kazakhstan,47.743753,48.057253,10
Kazakhstan,47.715847,47.315231,10
Kazakhstan,48.394152,46.466446,10
Kazakhstan,49.152039,47.043672,10
Kazakhstan,49.356006,46.751596,10
Kazakhstan,50.454698,47.54948,10
Kazakhstan,49.87476,48.577841,10
Kazakhstan,50.605128,48.702382,10
Kazakhstan,51.692762,50.766648,10
Kazakhstan,51.718652,52.328724,10
Kazakhstan,51.02624,54.532878,10
Kazakhstan,50.621717,55.716941,10
Kazakhstan,51.043551,56.777961,10
Kazakhstan,51.063653,58.363291,10
Kazakhstan,50.545442,59.642282,10
Kazakhstan,50.842194,59.932807,10
Kazakhstan,50.79907,61.337424,10
Kazakhstan,51.272659,61.588003,10
Kazakhstan,51.96042,59.967534,10
Kazakhstan,52.447548,60.927269,10
Kazakhstan,52.719986,60.739993,10
Kazakhstan,52.979996,61.699986,10
Kazakhstan,53.664993,60.978066,10
Kazakhstan,54.006265,61.436591,10
Kazakhstan,54.354228,65.178534,10
Kazakhstan,54.601267,65.666876,10
Kazakhstan,54.970392,68.1691,10
Kazakhstan,55.38525,69.068167,10
Kazakhstan,55.169734,70.865267,10
Kazakhstan,54.133285,71.180131,10
Kazakhstan,54.376655,72.22415,10
Kazakhstan,54.035617,73.508516,10
Kazakhstan,53.48981,73.425679,10
Kazakhstan,53.546861,74.384845,10
Kazakhstan,54.490524,76.8911,10
Kazakhstan,54.177003,76.525179,10
Kazakhstan,53.404415,77.800916,10
Kazakhstan,50.864751,80.03556,10
Kazakhstan,51.388336,80.568447,10
Kazakhstan,50.812196,81.945986,10
Kazakhstan,51.069183,83.383004,10
Kazakhstan,50.889246,83.935115,10
Kazakhstan,50.3114,84.416377,10
Kazakhstan,50.117303,85.11556,10
Kazakhstan,49.692859,85.54127,10
Kazakhstan,49.826675,86.829357,10
Kazakhstan,49.214981,87.35997,10
Kazakhstan,48.549182,86.598776,10
Kazakhstan,48.455751,85.768233,10
Kazakhstan,47.452969,85.720484,10
Kazakhstan,47.000956,85.16429,10
Kazakhstan,47.330031,83.180484,10
Kazakhstan,45.53965,82.458926,10
Kazakhstan,45.317027,81.947071,10
Kazakhstan,44.917517,79.966106,10
Kazakhstan,43.180362,80.866206,10
Kazakhstan,42.920068,80.18015,10
Kazakhstan,42.349999,80.25999,10
Kazakhstan,42.496683,79.643645,10
Kazakhstan,42.856092,79.142177,10
Kazakhstan,42.960686,77.658392,10
Kazakhstan,42.988022,76.000354,10
Kazakhstan,42.8779,75.636965,10
Kazakhstan,43.298339,74.212866,10
Kazakhstan,43.091272,73.645304,10
Kazakhstan,42.500894,73.489758,10
Kazakhstan,42.845395,71.844638,10
Kazakhstan,42.704293,71.186281,10
Kazakhstan,42.266154,70.962315,10
Kenya,-0.85829,40.993,10
Kenya,-1.68325,41.58513,10
Kenya,-2.08255,40.88477,10
Kenya,-2.49979,40.63785,10
Kenya,-2.57309,40.26304,10
Kenya,-3.27768,40.12119,10
Kenya,-3.68116,39.80006,10
Kenya,-4.34653,39.60489,10
Kenya,-4.67677,39.20222,10
Kenya,-3.67712,37.7669,10
Kenya,-3.09699,37.69869,10
Kenya,-1.05982,34.07262,10
Kenya,-0.95,33.903711,10
Kenya,0.109814,33.893569,10
Kenya,0.515,34.18,10
Kenya,1.17694,34.6721,10
Kenya,1.90584,35.03599,10
Kenya,3.05374,34.59607,10
Kenya,3.5556,34.47913,10
Kenya,4.249885,34.005,10
Kenya,4.847123,34.620196,10
Kenya,5.506,35.298007,10
Kenya,5.338232,35.817448,10
Kenya,4.776966,35.817448,10
Kenya,4.447864,36.159079,10
Kenya,4.447864,36.855093,10
Kenya,3.598605,38.120915,10
Kenya,3.58851,38.43697,10
Kenya,3.61607,38.67114,10
Kenya,3.50074,38.89251,10
Kenya,3.42206,39.559384,10
Kenya,3.83879,39.85494,10
Kenya,4.25702,40.76848,10
Kenya,3.91909,41.1718,10
Kenya,3.918912,41.855083,10
Kenya,2.78452,40.98105,10
Kenya,-0.85829,40.993,10
Kyrgyzstan,42.266154,70.962315,10
